0.74857,0.52826,0.75644,0.77539,0.61555,0.41164,0.63384,0.0208,0.52024,0.81741,0.1096,0.85399,0.53305,0.86478,0.71884,0.3688,0.89272,0.82207,0.75966,0.86965,0.76247,0.49095,0.57577,0.64005,0.10483,0.87003,0.78702,0.91844,0,0.78228,0.79637,0.10239,0.83048,0.48203,0.73321,0.51885,0.04537,0.61392,0.75753,0.41524,0.5186,0.51628,0.67596,0.30484,0.08179,0.35405,0.62609,0.50359,0.11946,0.73294,0.7984,0.14292,0.22667,0.58086,0.61608,0.71135,0.8687,0.53824,0.8525,0.05814,0.45286,0.31742,0.20991,0.76702,0.57593,0.60199,0.50889,0.01164,0.7094,0.54793,0.54704,0.37338,0.77498,0.79841,0.89467,0.83921,0.37957,0.10922,0.01848,0.40581,0.19366,0.84175,0.60385,0.63662,0.81746,0.84422,0.34663,0.84211,0.8358,0.66494,0.817,0.88383,0.8866,0.76078,0.60961,0.02985
0.74329,0.52693,0.75106,0.77631,0.61945,0.44021,0.64523,0.01966,0.5282,0.81572,0.10716,0.85521,0.55585,0.87209,0.73454,0.37013,0.88975,0.82347,0.75413,0.88097,0.7557,0.48796,0.57547,0.65589,0.11097,0.86683,0.77628,0.91215,0,0.78076,0.7865,0.10716,0.83012,0.48147,0.74191,0.51358,0.04949,0.6127,0.74975,0.4118,0.5212,0.51173,0.67116,0.30543,0.08301,0.35819,0.62635,0.51232,0.11459,0.72959,0.80329,0.14247,0.22748,0.5822,0.61225,0.72696,0.85816,0.54368,0.85824,0.06265,0.45292,0.32774,0.21084,0.7801,0.5816,0.60787,0.51204,0.01252,0.7097,0.54804,0.54475,0.37645,0.76731,0.79148,0.88848,0.83675,0.37458,0.11042,0.02006,0.4044,0.19728,0.83546,0.6035,0.63445,0.81338,0.8463,0.34316,0.83523,0.83199,0.67692,0.81621,0.87035,0.88437,0.76231,0.60448,0.02924
0.76376,0.53182,0.76702,0.79316,0.63061,0.46594,0.65833,0.01682,0.53842,0.82169,0.10852,0.85747,0.58154,0.87598,0.75949,0.37232,0.8952,0.82715,0.76299,0.88624,0.76072,0.49103,0.57733,0.6748,0.10524,0.87625,0.79192,0.93025,0,0.78732,0.80541,0.1074,0.83623,0.4993,0.7585,0.51562,0.04136,0.62511,0.76659,0.42606,0.52596,0.5137,0.67962,0.30666,0.0772,0.36108,0.63482,0.51696,0.115,0.74169,0.80445,0.1442,0.22849,0.58409,0.62663,0.7403,0.87087,0.54473,0.85186,0.05743,0.45648,0.33248,0.20878,0.79331,0.59221,0.60714,0.52187,0.00814,0.71604,0.55622,0.55,0.3751,0.76914,0.80103,0.89241,0.84336,0.37026,0.11186,0.01653,0.41057,0.2015,0.84234,0.61213,0.63825,0.82896,0.8522,0.3475,0.84257,0.83685,0.6899,0.82138,0.88476,0.88394,0.76769,0.60916,0.02597
0.75064,0.52669,0.765,0.79792,0.63117,0.48602,0.66369,0.01479,0.54843,0.82164,0.10186,0.85139,0.60571,0.88008,0.76105,0.3635,0.88678,0.8148,0.75457,0.88479,0.75798,0.48184,0.58001,0.6802,0.10108,0.86837,0.79714,0.90901,0,0.78327,0.80052,0.10517,0.83675,0.49811,0.76132,0.50794,0.03546,0.61872,0.76011,0.41496,0.53533,0.51177,0.67024,0.296,0.07462,0.36313,0.63269,0.50665,0.11078,0.73997,0.79354,0.13696,0.22441,0.56985,0.62349,0.75502,0.85506,0.53968,0.85672,0.05126,0.44301,0.32587,0.20491,0.78943,0.58095,0.60502,0.52177,0.00387,0.70372,0.55485,0.54535,0.36579,0.76439,0.79329,0.8998,0.83382,0.37044,0.10067,0.00909,0.39849,0.20451,0.84007,0.60214,0.63838,0.83073,0.84483,0.34402,0.8384,0.83282,0.69552,0.81577,0.87072,0.87788,0.76101,0.60689,0.02159
0.75109,0.51888,0.76497,0.79769,0.62976,0.5192,0.66964,0.01821,0.54636,0.82081,0.10866,0.86566,0.62232,0.87141,0.77154,0.36365,0.88116,0.8227,0.75742,0.87225,0.74816,0.48121,0.57304,0.70874,0.10795,0.87171,0.79794,0.91344,0,0.78316,0.79418,0.1126,0.82244,0.50207,0.77223,0.50206,0.04536,0.61643,0.76978,0.41868,0.54065,0.50715,0.67338,0.3072,0.07303,0.35991,0.62628,0.50997,0.11731,0.74679,0.79016,0.13343,0.22177,0.57949,0.61703,0.75515,0.85415,0.53862,0.83807,0.05301,0.43697,0.32131,0.21113,0.79695,0.59231,0.60417,0.52057,0.00901,0.6997,0.5487,0.5563,0.3694,0.76017,0.78335,0.88449,0.82847,0.37091,0.10445,0.01336,0.3982,0.21059,0.83579,0.60768,0.62716,0.82208,0.84572,0.3435,0.82944,0.8214,0.70463,0.8188,0.86205,0.88112,0.75535,0.60224,0.02432
0.74863,0.51595,0.75478,0.78902,0.62223,0.54085,0.67376,0.01761,0.56761,0.8167,0.10796,0.8612,0.65023,0.86996,0.78158,0.36849,0.88892,0.8201,0.75617,0.87081,0.74839,0.47526,0.56097,0.71934,0.10395,0.86392,0.78405,0.9113,0,0.76996,0.79724,0.10921,0.81964,0.51157,0.76336,0.50534,0.04288,0.62474,0.75724,0.41352,0.53317,0.50945,0.68227,0.30039,0.0712,0.36809,0.63461,0.51411,0.11354,0.7328,0.79354,0.13792,0.21911,0.56943,0.61716,0.76847,0.85445,0.54157,0.84162,0.05693,0.44719,0.33284,0.21037,0.78777,0.58367,0.60281,0.53324,0.00315,0.69792,0.55076,0.545,0.35446,0.75099,0.7883,0.88953,0.82482,0.37131,0.10154,0.01329,0.39744,0.20158,0.81741,0.60129,0.61851,0.81346,0.84093,0.33732,0.8306,0.82828,0.70392,0.81418,0.86082,0.86149,0.75022,0.59324,0.01673
0.74847,0.51848,0.76621,0.80142,0.63795,0.56887,0.68535,0.01446,0.56014,0.80837,0.10055,0.86282,0.66893,0.87008,0.79214,0.35988,0.881,0.8088,0.75431,0.87524,0.75797,0.4804,0.56278,0.72253,0.10141,0.85242,0.79259,0.90119,0,0.77537,0.79929,0.10633,0.83393,0.50606,0.7841,0.50488,0.02662,0.62141,0.76533,0.41382,0.55092,0.49885,0.67116,0.29569,0.06451,0.36977,0.63118,0.50652,0.10109,0.73216,0.80146,0.12499,0.2144,0.57562,0.62464,0.77275,0.8596,0.54625,0.84207,0.04634,0.43829,0.32026,0.20515,0.80521,0.58968,0.5959,0.54321,0,0.699,0.55821,0.5459,0.36116,0.75317,0.78872,0.89004,0.83157,0.36231,0.09337,0.00587,0.4046,0.20355,0.84366,0.59818,0.63144,0.81932,0.83907,0.33014,0.82955,0.83279,0.72461,0.81658,0.85954,0.86868,0.74108,0.59903,0.01416
0.7509,0.52899,0.77663,0.8065,0.63698,0.58198,0.68634,0.00962,0.58291,0.83368,0.10489,0.86242,0.68402,0.87141,0.80057,0.36181,0.87749,0.81019,0.75129,0.87648,0.74961,0.47573,0.55733,0.75155,0.10471,0.83915,0.80253,0.89298,0,0.78155,0.79564,0.10839,0.84333,0.51172,0.78202,0.51589,0.0317,0.63427,0.78249,0.4189,0.55791,0.50808,0.68641,0.29322,0.06705,0.38233,0.62891,0.50914,0.1018,0.74779,0.79761,0.11717,0.22478,0.58743,0.62796,0.76222,0.85347,0.53285,0.84092,0.0459,0.44758,0.34186,0.20582,0.79966,0.58303,0.60165,0.54062,0.00981,0.69851,0.56755,0.54954,0.37071,0.76723,0.79075,0.89157,0.83557,0.36487,0.08856,0.01171,0.3961,0.2083,0.8248,0.58814,0.6357,0.8173,0.82871,0.3462,0.83971,0.82056,0.71365,0.81496,0.87637,0.86872,0.74386,0.6044,0.01354
0.75697,0.51889,0.77775,0.81265,0.63018,0.58273,0.7151,0.00376,0.59036,0.81903,0.08502,0.85911,0.68473,0.86467,0.81303,0.36546,0.88726,0.83542,0.77307,0.88449,0.77647,0.47799,0.56703,0.75233,0.0819,0.86771,0.79267,0.8946,0,0.80423,0.813,0.10974,0.83261,0.52807,0.79881,0.50936,0.02132,0.64245,0.78755,0.42141,0.55569,0.51464,0.67202,0.29852,0.06049,0.38646,0.64014,0.52489,0.09928,0.75256,0.79709,0.13064,0.20484,0.58684,0.62508,0.76819,0.87456,0.54821,0.84328,0.04445,0.43633,0.33907,0.18243,0.82085,0.59371,0.61453,0.53921,0,0.71168,0.57292,0.56381,0.36101,0.75943,0.79217,0.88692,0.84701,0.35341,0.0838,0,0.39532,0.22266,0.81278,0.58303,0.63812,0.80701,0.82841,0.33801,0.83415,0.8155,0.72312,0.7887,0.84994,0.87377,0.72967,0.62362,0.00488
0.73804,0.51152,0.76085,0.78276,0.62196,0.60084,0.67939,0.00971,0.59583,0.81817,0.10639,0.8468,0.67675,0.86784,0.754,0.36162,0.87152,0.7997,0.76027,0.89743,0.74485,0.45919,0.53905,0.72278,0.09559,0.84826,0.76679,0.88689,0,0.76987,0.78437,0.09809,0.81349,0.49863,0.78867,0.50069,0.02586,0.61018,0.77404,0.41385,0.52974,0.48532,0.6702,0.28647,0.06631,0.3879,0.62871,0.49053,0.10022,0.7332,0.7879,0.12168,0.20567,0.57953,0.61875,0.76958,0.82323,0.51693,0.81786,0.05,0.42736,0.34631,0.20597,0.79171,0.58586,0.58996,0.52962,0,0.68503,0.55291,0.55054,0.35749,0.75195,0.77665,0.87564,0.81402,0.35789,0.08339,0.00467,0.38337,0.21397,0.81571,0.59189,0.62356,0.78823,0.80654,0.3189,0.80588,0.79338,0.7109,0.79795,0.84636,0.84761,0.73006,0.57706,0
